Model,Env,Run,Wall Time (s),Sample Complexity,Mean Reward,Std Dev,File,Save Path
entrpohigh,Humanoid-v5,9,48.50909781455994,inf,157.60034210667067,85.7302407887407,.eval/entrpohigh/Humanoid-v5_9/run_9_data.csv,.eval/entrpohigh/Humanoid-v5_9
entrpohigh,Humanoid-v5,10,49.32016611099243,inf,170.2073969199225,91.52899132280973,.eval/entrpohigh/Humanoid-v5_10/run_10_data.csv,.eval/entrpohigh/Humanoid-v5_10
entrpohigh,InvertedDoublePendulum-v5,1,19.89975929260254,inf,139.21004608102862,136.58379104745603,.eval/entrpohigh/InvertedDoublePendulum-v5_1/run_1_data.csv,.eval/entrpohigh/InvertedDoublePendulum-v5_1
entrpohigh,InvertedDoublePendulum-v5,2,20.67849588394165,inf,137.1216134553273,122.62271101740784,.eval/entrpohigh/InvertedDoublePendulum-v5_2/run_2_data.csv,.eval/entrpohigh/InvertedDoublePendulum-v5_2
entrpohigh,InvertedDoublePendulum-v5,3,20.62290048599243,inf,143.84417733049716,148.10695883461372,.eval/entrpohigh/InvertedDoublePendulum-v5_3/run_3_data.csv,.eval/entrpohigh/InvertedDoublePendulum-v5_3
entrpohigh,InvertedDoublePendulum-v5,4,20.903544187545776,inf,144.16928928287925,187.91564985002668,.eval/entrpohigh/InvertedDoublePendulum-v5_4/run_4_data.csv,.eval/entrpohigh/InvertedDoublePendulum-v5_4
entrpohigh,InvertedDoublePendulum-v5,5,20.737815856933594,inf,143.18668878805522,201.66809174856573,.eval/entrpohigh/InvertedDoublePendulum-v5_5/run_5_data.csv,.eval/entrpohigh/InvertedDoublePendulum-v5_5
entrpohigh,InvertedDoublePendulum-v5,6,20.684525966644287,inf,144.54571747322623,155.5746205243653,.eval/entrpohigh/InvertedDoublePendulum-v5_6/run_6_data.csv,.eval/entrpohigh/InvertedDoublePendulum-v5_6
entrpohigh,InvertedDoublePendulum-v5,7,20.589306592941284,inf,142.57817474917053,173.56585939174226,.eval/entrpohigh/InvertedDoublePendulum-v5_7/run_7_data.csv,.eval/entrpohigh/InvertedDoublePendulum-v5_7
entrpohigh,InvertedDoublePendulum-v5,8,20.716885805130005,inf,140.62577911076673,139.4727556842452,.eval/entrpohigh/InvertedDoublePendulum-v5_8/run_8_data.csv,.eval/entrpohigh/InvertedDoublePendulum-v5_8
entrpohigh,InvertedDoublePendulum-v5,9,20.67962121963501,inf,143.77801326505212,186.6135620072771,.eval/entrpohigh/InvertedDoublePendulum-v5_9/run_9_data.csv,.eval/entrpohigh/InvertedDoublePendulum-v5_9
entrpohigh,InvertedDoublePendulum-v5,10,20.727811574935913,inf,136.8700494941158,127.44888542612074,.eval/entrpohigh/InvertedDoublePendulum-v5_10/run_10_data.csv,.eval/entrpohigh/InvertedDoublePendulum-v5_10
entrpolow,Ant-v5,1,65.32224249839783,inf,-97.30687314917695,207.3807113420832,.eval/entrpolow/Ant-v5_1/run_1_data.csv,.eval/entrpolow/Ant-v5_1
entrpolow,Ant-v5,2,66.19336938858032,inf,-104.0647040010989,217.38223643300975,.eval/entrpolow/Ant-v5_2/run_2_data.csv,.eval/entrpolow/Ant-v5_2
entrpolow,Ant-v5,3,66.32913303375244,inf,-92.88194625095785,197.7786138892589,.eval/entrpolow/Ant-v5_3/run_3_data.csv,.eval/entrpolow/Ant-v5_3
entrpolow,Ant-v5,4,66.50690531730652,inf,-117.06229288929889,235.31415449164098,.eval/entrpolow/Ant-v5_4/run_4_data.csv,.eval/entrpolow/Ant-v5_4
entrpolow,Ant-v5,5,66.06715655326843,inf,-95.53704070310933,196.29484512712202,.eval/entrpolow/Ant-v5_5/run_5_data.csv,.eval/entrpolow/Ant-v5_5
entrpolow,Ant-v5,6,65.76072406768799,inf,-96.81837175907258,204.09245719883134,.eval/entrpolow/Ant-v5_6/run_6_data.csv,.eval/entrpolow/Ant-v5_6
entrpolow,Ant-v5,7,65.55188298225403,inf,-108.68111279012345,230.09078184173865,.eval/entrpolow/Ant-v5_7/run_7_data.csv,.eval/entrpolow/Ant-v5_7
entrpolow,Ant-v5,8,66.17537832260132,inf,-111.13954232167832,229.37846851046015,.eval/entrpolow/Ant-v5_8/run_8_data.csv,.eval/entrpolow/Ant-v5_8
entrpolow,Ant-v5,9,65.63643407821655,inf,-101.1674506,207.66412727927954,.eval/entrpolow/Ant-v5_9/run_9_data.csv,.eval/entrpolow/Ant-v5_9
entrpolow,Ant-v5,10,66.01485848426819,inf,-106.58762020157657,220.91742789950285,.eval/entrpolow/Ant-v5_10/run_10_data.csv,.eval/entrpolow/Ant-v5_10
entrpolow,Humanoid-v5,1,375.8702325820923,inf,230.88507886948443,122.89096975098721,.eval/entrpolow/Humanoid-v5_1/run_1_data.csv,.eval/entrpolow/Humanoid-v5_1
entrpolow,Humanoid-v5,2,378.9922969341278,inf,237.91741148016996,119.09408605327741,.eval/entrpolow/Humanoid-v5_2/run_2_data.csv,.eval/entrpolow/Humanoid-v5_2
entrpolow,Humanoid-v5,3,378.84654927253723,inf,228.3640191887825,118.55862832248901,.eval/entrpolow/Humanoid-v5_3/run_3_data.csv,.eval/entrpolow/Humanoid-v5_3
entrpolow,Humanoid-v5,4,379.29747009277344,inf,231.33709850570517,113.50391203906821,.eval/entrpolow/Humanoid-v5_4/run_4_data.csv,.eval/entrpolow/Humanoid-v5_4
entrpolow,Humanoid-v5,5,382.0287640094757,inf,225.6320710284296,112.21446611284199,.eval/entrpolow/Humanoid-v5_5/run_5_data.csv,.eval/entrpolow/Humanoid-v5_5
entrpolow,Humanoid-v5,6,378.7033426761627,inf,231.49957016090363,119.39858127925909,.eval/entrpolow/Humanoid-v5_6/run_6_data.csv,.eval/entrpolow/Humanoid-v5_6
entrpolow,Humanoid-v5,7,377.996111869812,inf,225.88392514421338,114.46404015402676,.eval/entrpolow/Humanoid-v5_7/run_7_data.csv,.eval/entrpolow/Humanoid-v5_7
entrpolow,Humanoid-v5,8,377.61204957962036,inf,226.5127081836095,110.00277998927422,.eval/entrpolow/Humanoid-v5_8/run_8_data.csv,.eval/entrpolow/Humanoid-v5_8
entrpolow,Humanoid-v5,9,376.88702154159546,inf,230.87951863669724,123.36729300665051,.eval/entrpolow/Humanoid-v5_9/run_9_data.csv,.eval/entrpolow/Humanoid-v5_9
entrpolow,Humanoid-v5,10,378.5548412799835,inf,232.83091851163874,120.1176279784186,.eval/entrpolow/Humanoid-v5_10/run_10_data.csv,.eval/entrpolow/Humanoid-v5_10
entrpolow,InvertedDoublePendulum-v5,1,15.633408784866333,inf,128.41710911437812,116.96348557160672,.eval/entrpolow/InvertedDoublePendulum-v5_1/run_1_data.csv,.eval/entrpolow/InvertedDoublePendulum-v5_1
entrpolow,InvertedDoublePendulum-v5,2,14.839831590652466,inf,125.9242664781101,109.01623901222723,.eval/entrpolow/InvertedDoublePendulum-v5_2/run_2_data.csv,.eval/entrpolow/InvertedDoublePendulum-v5_2
entrpolow,InvertedDoublePendulum-v5,3,12.734700441360474,inf,126.97217175588834,109.65054475308808,.eval/entrpolow/InvertedDoublePendulum-v5_3/run_3_data.csv,.eval/entrpolow/InvertedDoublePendulum-v5_3
entrpolow,InvertedDoublePendulum-v5,4,12.739309072494507,inf,126.89808975196279,111.57101810701508,.eval/entrpolow/InvertedDoublePendulum-v5_4/run_4_data.csv,.eval/entrpolow/InvertedDoublePendulum-v5_4
entrpolow,InvertedDoublePendulum-v5,5,12.693815469741821,inf,133.13808819601277,124.65217663170293,.eval/entrpolow/InvertedDoublePendulum-v5_5/run_5_data.csv,.eval/entrpolow/InvertedDoublePendulum-v5_5
entrpolow,InvertedDoublePendulum-v5,6,12.894142389297485,inf,128.72460222788916,111.74789795117108,.eval/entrpolow/InvertedDoublePendulum-v5_6/run_6_data.csv,.eval/entrpolow/InvertedDoublePendulum-v5_6
entrpolow,InvertedDoublePendulum-v5,7,12.882148265838623,inf,123.86078760215817,109.98034787444688,.eval/entrpolow/InvertedDoublePendulum-v5_7/run_7_data.csv,.eval/entrpolow/InvertedDoublePendulum-v5_7
entrpolow,InvertedDoublePendulum-v5,8,12.901758670806885,inf,123.43165157072066,110.1083404222096,.eval/entrpolow/InvertedDoublePendulum-v5_8/run_8_data.csv,.eval/entrpolow/InvertedDoublePendulum-v5_8
entrpolow,InvertedDoublePendulum-v5,9,12.887037754058838,inf,131.69341157864662,121.32910393601264,.eval/entrpolow/InvertedDoublePendulum-v5_9/run_9_data.csv,.eval/entrpolow/InvertedDoublePendulum-v5_9
entrpolow,InvertedDoublePendulum-v5,10,12.8082754611969,inf,123.63290697473744,106.8954254937485,.eval/entrpolow/InvertedDoublePendulum-v5_10/run_10_data.csv,.eval/entrpolow/InvertedDoublePendulum-v5_10
trpo,Ant-v5,1,128.13656091690063,inf,132.15505259515572,337.0587936298336,.eval/trpo/Ant-v5_1/run_1_data.csv,.eval/trpo/Ant-v5_1
trpo,Ant-v5,2,130.15065908432007,inf,155.8212483671875,357.69680806995166,.eval/trpo/Ant-v5_2/run_2_data.csv,.eval/trpo/Ant-v5_2
trpo,Ant-v5,3,130.0023193359375,inf,139.02891917482518,344.498667159333,.eval/trpo/Ant-v5_3/run_3_data.csv,.eval/trpo/Ant-v5_3
trpo,Ant-v5,4,129.93973517417908,inf,145.0321200567376,336.6131787733446,.eval/trpo/Ant-v5_4/run_4_data.csv,.eval/trpo/Ant-v5_4
trpo,Ant-v5,5,129.70320773124695,inf,166.0380636835443,382.7068074139553,.eval/trpo/Ant-v5_5/run_5_data.csv,.eval/trpo/Ant-v5_5
trpo,Ant-v5,6,128.96296906471252,inf,159.2438613902439,367.4902545551023,.eval/trpo/Ant-v5_6/run_6_data.csv,.eval/trpo/Ant-v5_6
trpo,Ant-v5,7,129.47845220565796,inf,135.23076521072798,354.283123649954,.eval/trpo/Ant-v5_7/run_7_data.csv,.eval/trpo/Ant-v5_7
trpo,Ant-v5,8,130.23583436012268,inf,105.21586352905199,315.5730283986491,.eval/trpo/Ant-v5_8/run_8_data.csv,.eval/trpo/Ant-v5_8
trpo,Ant-v5,9,130.28470873832703,inf,229.49371873056995,428.6004725207186,.eval/trpo/Ant-v5_9/run_9_data.csv,.eval/trpo/Ant-v5_9
trpo,Ant-v5,10,129.15428972244263,inf,95.52558020520232,302.57280969025214,.eval/trpo/Ant-v5_10/run_10_data.csv,.eval/trpo/Ant-v5_10
trpo,Humanoid-v5,1,53.79589819908142,inf,239.23071460638846,112.0456453137352,.eval/trpo/Humanoid-v5_1/run_1_data.csv,.eval/trpo/Humanoid-v5_1
trpo,Humanoid-v5,2,57.09108853340149,inf,252.58588718171984,116.89658764466385,.eval/trpo/Humanoid-v5_2/run_2_data.csv,.eval/trpo/Humanoid-v5_2
trpo,Humanoid-v5,3,53.923664569854736,inf,244.03786166495638,90.19967746966041,.eval/trpo/Humanoid-v5_3/run_3_data.csv,.eval/trpo/Humanoid-v5_3
trpo,Humanoid-v5,4,54.74206328392029,inf,258.19325822655827,105.77114765089199,.eval/trpo/Humanoid-v5_4/run_4_data.csv,.eval/trpo/Humanoid-v5_4
trpo,Humanoid-v5,5,52.05295658111572,inf,261.3277669610028,105.63838392685732,.eval/trpo/Humanoid-v5_5/run_5_data.csv,.eval/trpo/Humanoid-v5_5
trpo,Humanoid-v5,6,46.1893196105957,inf,229.90379267192895,103.62242069079538,.eval/trpo/Humanoid-v5_6/run_6_data.csv,.eval/trpo/Humanoid-v5_6
trpo,Humanoid-v5,7,47.47621488571167,inf,240.24568526157762,93.45888851842395,.eval/trpo/Humanoid-v5_7/run_7_data.csv,.eval/trpo/Humanoid-v5_7
trpo,Humanoid-v5,8,48.09411907196045,inf,239.64042521306533,81.00411330020135,.eval/trpo/Humanoid-v5_8/run_8_data.csv,.eval/trpo/Humanoid-v5_8
trpo,Humanoid-v5,9,48.90684199333191,inf,259.9800119723877,106.2578905045581,.eval/trpo/Humanoid-v5_9/run_9_data.csv,.eval/trpo/Humanoid-v5_9
trpo,Humanoid-v5,10,51.73089361190796,inf,249.22516190405904,99.71815439866208,.eval/trpo/Humanoid-v5_10/run_10_data.csv,.eval/trpo/Humanoid-v5_10
trpo,InvertedDoublePendulum-v5,1,14.337513208389282,inf,165.76490574569715,510.7085624065206,.eval/trpo/InvertedDoublePendulum-v5_1/run_1_data.csv,.eval/trpo/InvertedDoublePendulum-v5_1
trpo,InvertedDoublePendulum-v5,2,13.173397541046143,inf,164.94757895217893,528.2633469730565,.eval/trpo/InvertedDoublePendulum-v5_2/run_2_data.csv,.eval/trpo/InvertedDoublePendulum-v5_2
trpo,InvertedDoublePendulum-v5,3,13.17949628829956,inf,167.83884679841208,485.7749309816355,.eval/trpo/InvertedDoublePendulum-v5_3/run_3_data.csv,.eval/trpo/InvertedDoublePendulum-v5_3
trpo,InvertedDoublePendulum-v5,4,13.520054817199707,inf,158.97945930512822,438.25081480961165,.eval/trpo/InvertedDoublePendulum-v5_4/run_4_data.csv,.eval/trpo/InvertedDoublePendulum-v5_4
trpo,InvertedDoublePendulum-v5,5,13.70309829711914,inf,171.56640564845605,488.91944625658255,.eval/trpo/InvertedDoublePendulum-v5_5/run_5_data.csv,.eval/trpo/InvertedDoublePendulum-v5_5
trpo,InvertedDoublePendulum-v5,6,13.639698266983032,inf,166.54975498420038,412.3193564296395,.eval/trpo/InvertedDoublePendulum-v5_6/run_6_data.csv,.eval/trpo/InvertedDoublePendulum-v5_6
trpo,InvertedDoublePendulum-v5,7,13.697951555252075,inf,163.85283764759725,363.42270039556433,.eval/trpo/InvertedDoublePendulum-v5_7/run_7_data.csv,.eval/trpo/InvertedDoublePendulum-v5_7
trpo,InvertedDoublePendulum-v5,8,13.579963207244873,inf,164.00431089774895,500.3839948274778,.eval/trpo/InvertedDoublePendulum-v5_8/run_8_data.csv,.eval/trpo/InvertedDoublePendulum-v5_8
trpo,InvertedDoublePendulum-v5,9,13.582963228225708,inf,162.3543070997129,448.7837018638606,.eval/trpo/InvertedDoublePendulum-v5_9/run_9_data.csv,.eval/trpo/InvertedDoublePendulum-v5_9
trpo,InvertedDoublePendulum-v5,10,13.606694459915161,inf,160.89044166861342,377.7213822616477,.eval/trpo/InvertedDoublePendulum-v5_10/run_10_data.csv,.eval/trpo/InvertedDoublePendulum-v5_10
trpo,Pendulum-v1,1,27.013462781906128,inf,-697.61888703,439.8481832324329,.eval/trpo/Pendulum-v1_1/run_1_data.csv,.eval/trpo/Pendulum-v1_1
trpo,Pendulum-v1,2,26.487845182418823,inf,-707.562230046,443.2818231301401,.eval/trpo/Pendulum-v1_2/run_2_data.csv,.eval/trpo/Pendulum-v1_2
trpo,Pendulum-v1,3,30.084929943084717,inf,-710.067996578,437.94982247109135,.eval/trpo/Pendulum-v1_3/run_3_data.csv,.eval/trpo/Pendulum-v1_3
trpo,Pendulum-v1,4,29.478758096694946,inf,-713.583340472,439.78164822399344,.eval/trpo/Pendulum-v1_4/run_4_data.csv,.eval/trpo/Pendulum-v1_4
trpo,Pendulum-v1,5,29.302443265914917,inf,-708.82858176,429.67043419420247,.eval/trpo/Pendulum-v1_5/run_5_data.csv,.eval/trpo/Pendulum-v1_5
trpo,Pendulum-v1,6,29.292232275009155,inf,-743.794578456,433.60949213638145,.eval/trpo/Pendulum-v1_6/run_6_data.csv,.eval/trpo/Pendulum-v1_6
trpo,Pendulum-v1,7,29.300987243652344,inf,-725.721804298,434.5830281913343,.eval/trpo/Pendulum-v1_7/run_7_data.csv,.eval/trpo/Pendulum-v1_7
trpo,Pendulum-v1,8,29.34514808654785,inf,-699.058136266,426.34164533445363,.eval/trpo/Pendulum-v1_8/run_8_data.csv,.eval/trpo/Pendulum-v1_8
trpo,Pendulum-v1,9,29.0754132270813,inf,-689.063697312,425.14397174992047,.eval/trpo/Pendulum-v1_9/run_9_data.csv,.eval/trpo/Pendulum-v1_9
trpo,Pendulum-v1,10,27.879477739334106,inf,-722.722833528,419.7325929980236,.eval/trpo/Pendulum-v1_10/run_10_data.csv,.eval/trpo/Pendulum-v1_10
entrpo,Humanoid-v5,1,41.46774864196777,inf,145.05792843292684,68.2490834218864,.eval/entrpo/Humanoid-v5_1/run_1_data.csv,.eval/entrpo/Humanoid-v5_1
entrpo,Humanoid-v5,2,41.162930727005005,inf,153.475605480821,69.14590621821252,.eval/entrpo/Humanoid-v5_2/run_2_data.csv,.eval/entrpo/Humanoid-v5_2
entrpo,Humanoid-v5,3,43.74149537086487,inf,141.6769680105985,63.99229871208232,.eval/entrpo/Humanoid-v5_3/run_3_data.csv,.eval/entrpo/Humanoid-v5_3
entrpo,Humanoid-v5,4,46.051429748535156,inf,184.86168874870157,92.60244365114308,.eval/entrpo/Humanoid-v5_4/run_4_data.csv,.eval/entrpo/Humanoid-v5_4
entrpo,Ant-v5,1,343.8393168449402,2290,559.1834469504417,970.8109031801766,.eval/entrpo/Ant-v5_2/run_1_data.csv,.eval/entrpo/Ant-v5_2
entrpo,Ant-v5,2,342.909996509552,2313,569.6017557672058,969.0345908801982,.eval/entrpo/Ant-v5_3/run_2_data.csv,.eval/entrpo/Ant-v5_3
entrpo,Ant-v5,3,346.8929932117462,2702,550.1770884188063,1058.6889091351993,.eval/entrpo/Ant-v5_4/run_3_data.csv,.eval/entrpo/Ant-v5_4
entrpo,Ant-v5,4,355.9712896347046,2318,602.2588949822641,1061.668753853663,.eval/entrpo/Ant-v5_5/run_4_data.csv,.eval/entrpo/Ant-v5_5
entrpo,Ant-v5,5,366.45909333229065,2154,759.5497090265211,1300.1776113107087,.eval/entrpo/Ant-v5_6/run_5_data.csv,.eval/entrpo/Ant-v5_6
entrpo,Ant-v5,6,346.7278325557709,1892,743.7347981724582,1161.5065018265616,.eval/entrpo/Ant-v5_7/run_6_data.csv,.eval/entrpo/Ant-v5_7
entrpo,Ant-v5,7,356.71781635284424,2665,460.33248599896336,859.725809066127,.eval/entrpo/Ant-v5_8/run_7_data.csv,.eval/entrpo/Ant-v5_8
entrpo,Ant-v5,8,361.9459433555603,3220,370.47353408128373,781.9407593002983,.eval/entrpo/Ant-v5_9/run_8_data.csv,.eval/entrpo/Ant-v5_9
entrpo,Ant-v5,9,366.0556654930115,2602,528.6673987446441,978.508036324633,.eval/entrpo/Ant-v5_10/run_9_data.csv,.eval/entrpo/Ant-v5_10
entrpo,Ant-v5,10,338.9325144290924,2806,445.6442121342348,832.6461008843385,.eval/entrpo/Ant-v5_11/run_10_data.csv,.eval/entrpo/Ant-v5_11
entrpo,Humanoid-v5,1,46.3221161365509,inf,165.65383839472733,83.82076581461342,.eval/entrpo/Humanoid-v5_6/run_1_data.csv,.eval/entrpo/Humanoid-v5_6
entrpo,Humanoid-v5,2,42.03026080131531,inf,144.4618040172084,71.12992233279375,.eval/entrpo/Humanoid-v5_7/run_2_data.csv,.eval/entrpo/Humanoid-v5_7
entrpo,Humanoid-v5,3,42.026965379714966,inf,153.99211458978695,70.32314094762687,.eval/entrpo/Humanoid-v5_8/run_3_data.csv,.eval/entrpo/Humanoid-v5_8
entrpo,Humanoid-v5,4,42.55227279663086,inf,160.9617066932537,78.51077823108534,.eval/entrpo/Humanoid-v5_9/run_4_data.csv,.eval/entrpo/Humanoid-v5_9
entrpo,Humanoid-v5,5,42.36822819709778,inf,149.347785578775,71.36719936732406,.eval/entrpo/Humanoid-v5_10/run_5_data.csv,.eval/entrpo/Humanoid-v5_10
entrpo,Humanoid-v5,6,41.84049153327942,inf,140.8577783814401,60.16579208540928,.eval/entrpo/Humanoid-v5_11/run_6_data.csv,.eval/entrpo/Humanoid-v5_11
entrpo,Humanoid-v5,7,43.218658208847046,inf,166.390117312026,87.64181925634264,.eval/entrpo/Humanoid-v5_12/run_7_data.csv,.eval/entrpo/Humanoid-v5_12
entrpo,Humanoid-v5,8,42.91139030456543,inf,157.0082710454389,75.56070136757783,.eval/entrpo/Humanoid-v5_13/run_8_data.csv,.eval/entrpo/Humanoid-v5_13
entrpo,Humanoid-v5,9,42.510175466537476,inf,140.62186007442867,61.169716022368426,.eval/entrpo/Humanoid-v5_14/run_9_data.csv,.eval/entrpo/Humanoid-v5_14
entrpo,Humanoid-v5,10,43.10749268531799,inf,161.92381831560283,83.19756151681646,.eval/entrpo/Humanoid-v5_15/run_10_data.csv,.eval/entrpo/Humanoid-v5_15
entrpo,InvertedDoublePendulum-v5,1,22.611379861831665,inf,55.758139207761985,24.506455000522763,.eval/entrpo/InvertedDoublePendulum-v5_1/run_1_data.csv,.eval/entrpo/InvertedDoublePendulum-v5_1
entrpo,InvertedDoublePendulum-v5,2,22.299964427947998,inf,55.949000015204085,24.76360486734876,.eval/entrpo/InvertedDoublePendulum-v5_2/run_2_data.csv,.eval/entrpo/InvertedDoublePendulum-v5_2
entrpo,InvertedDoublePendulum-v5,3,22.387680530548096,inf,55.62636715153798,24.279636883680542,.eval/entrpo/InvertedDoublePendulum-v5_3/run_3_data.csv,.eval/entrpo/InvertedDoublePendulum-v5_3
entrpo,InvertedDoublePendulum-v5,4,22.299571990966797,inf,56.03672577772865,24.681841794577768,.eval/entrpo/InvertedDoublePendulum-v5_4/run_4_data.csv,.eval/entrpo/InvertedDoublePendulum-v5_4
entrpo,InvertedDoublePendulum-v5,5,22.610414743423462,inf,55.467502128209944,24.206083251692927,.eval/entrpo/InvertedDoublePendulum-v5_5/run_5_data.csv,.eval/entrpo/InvertedDoublePendulum-v5_5
entrpo,InvertedDoublePendulum-v5,6,22.650413751602173,inf,55.710806768636076,24.173747779715544,.eval/entrpo/InvertedDoublePendulum-v5_6/run_6_data.csv,.eval/entrpo/InvertedDoublePendulum-v5_6
entrpo,InvertedDoublePendulum-v5,7,22.42832040786743,inf,56.137955122279855,24.506332435036434,.eval/entrpo/InvertedDoublePendulum-v5_7/run_7_data.csv,.eval/entrpo/InvertedDoublePendulum-v5_7
entrpo,InvertedDoublePendulum-v5,8,22.1865291595459,inf,56.016834160825915,24.466754549316562,.eval/entrpo/InvertedDoublePendulum-v5_8/run_8_data.csv,.eval/entrpo/InvertedDoublePendulum-v5_8
entrpo,InvertedDoublePendulum-v5,9,22.525108098983765,inf,56.670556183423656,24.94482822457766,.eval/entrpo/InvertedDoublePendulum-v5_9/run_9_data.csv,.eval/entrpo/InvertedDoublePendulum-v5_9
entrpo,InvertedDoublePendulum-v5,10,22.296525239944458,inf,56.300924629866834,24.90430278184756,.eval/entrpo/InvertedDoublePendulum-v5_10/run_10_data.csv,.eval/entrpo/InvertedDoublePendulum-v5_10
ppo,Ant-v5,1,456.0218336582184,inf,202.75032247607768,280.93292614072953,.eval/ppo/Ant-v5_1/run_1_data.csv,.eval/ppo/Ant-v5_1
ppo,Ant-v5,2,449.39601254463196,inf,178.37802911533888,247.73868586197386,.eval/ppo/Ant-v5_2/run_2_data.csv,.eval/ppo/Ant-v5_2
ppo,Ant-v5,3,430.84732842445374,inf,174.93589716056988,251.45849501718195,.eval/ppo/Ant-v5_3/run_3_data.csv,.eval/ppo/Ant-v5_3
ppo,Ant-v5,4,436.0726969242096,inf,187.92189608255768,271.06625412854623,.eval/ppo/Ant-v5_4/run_4_data.csv,.eval/ppo/Ant-v5_4
ppo,Ant-v5,5,430.2651481628418,inf,135.97691125858057,213.29801952333773,.eval/ppo/Ant-v5_5/run_5_data.csv,.eval/ppo/Ant-v5_5
ppo,Ant-v5,6,439.29289627075195,inf,143.90807768332726,234.67100591792885,.eval/ppo/Ant-v5_6/run_6_data.csv,.eval/ppo/Ant-v5_6
ppo,Ant-v5,7,454.47005128860474,inf,192.98809817361112,264.66654902684394,.eval/ppo/Ant-v5_7/run_7_data.csv,.eval/ppo/Ant-v5_7
ppo,Ant-v5,8,452.6844244003296,inf,197.47785569624125,281.59013861481577,.eval/ppo/Ant-v5_8/run_8_data.csv,.eval/ppo/Ant-v5_8
ppo,Ant-v5,9,438.7538330554962,inf,169.21639258870968,256.62550064308425,.eval/ppo/Ant-v5_9/run_9_data.csv,.eval/ppo/Ant-v5_9
ppo,Ant-v5,10,462.5548405647278,inf,177.70919838265897,271.00825760262717,.eval/ppo/Ant-v5_10/run_10_data.csv,.eval/ppo/Ant-v5_10
ppo,Humanoid-v5,1,68.23751449584961,inf,105.69733607418925,35.25854039014893,.eval/ppo/Humanoid-v5_1/run_1_data.csv,.eval/ppo/Humanoid-v5_1
ppo,Humanoid-v5,2,68.15549182891846,inf,105.91895055761087,34.97243866408708,.eval/ppo/Humanoid-v5_2/run_2_data.csv,.eval/ppo/Humanoid-v5_2
ppo,Humanoid-v5,3,68.51963424682617,inf,107.65578365709115,38.52970417581221,.eval/ppo/Humanoid-v5_3/run_3_data.csv,.eval/ppo/Humanoid-v5_3
ppo,Humanoid-v5,4,68.50303554534912,inf,105.58385858259521,35.351932449246405,.eval/ppo/Humanoid-v5_4/run_4_data.csv,.eval/ppo/Humanoid-v5_4
ppo,Humanoid-v5,5,68.75948596000671,inf,105.07065938646916,33.78751938559318,.eval/ppo/Humanoid-v5_5/run_5_data.csv,.eval/ppo/Humanoid-v5_5
ppo,Humanoid-v5,6,68.8011462688446,inf,105.91815041251112,36.10650057190631,.eval/ppo/Humanoid-v5_6/run_6_data.csv,.eval/ppo/Humanoid-v5_6
ppo,Humanoid-v5,7,68.93811202049255,inf,105.50443138940602,35.71467429152896,.eval/ppo/Humanoid-v5_7/run_7_data.csv,.eval/ppo/Humanoid-v5_7
ppo,Humanoid-v5,8,69.00152206420898,inf,106.76958658820892,37.107993071780896,.eval/ppo/Humanoid-v5_8/run_8_data.csv,.eval/ppo/Humanoid-v5_8
ppo,Humanoid-v5,9,68.87363529205322,inf,105.6762277015091,35.56333604187742,.eval/ppo/Humanoid-v5_9/run_9_data.csv,.eval/ppo/Humanoid-v5_9
ppo,Humanoid-v5,10,68.94694828987122,inf,108.13194588656513,37.37109119169388,.eval/ppo/Humanoid-v5_10/run_10_data.csv,.eval/ppo/Humanoid-v5_10
ppo,InvertedDoublePendulum-v5,1,128.1641936302185,inf,200.54725151147315,400.44512097591326,.eval/ppo/InvertedDoublePendulum-v5_1/run_1_data.csv,.eval/ppo/InvertedDoublePendulum-v5_1
ppo,InvertedDoublePendulum-v5,2,128.33189606666565,inf,196.7660102952826,331.0527057518615,.eval/ppo/InvertedDoublePendulum-v5_2/run_2_data.csv,.eval/ppo/InvertedDoublePendulum-v5_2
ppo,InvertedDoublePendulum-v5,3,128.6833794116974,inf,199.4174401437288,335.993219928663,.eval/ppo/InvertedDoublePendulum-v5_3/run_3_data.csv,.eval/ppo/InvertedDoublePendulum-v5_3
ppo,InvertedDoublePendulum-v5,4,128.38038992881775,inf,191.94021557084673,232.40150870011394,.eval/ppo/InvertedDoublePendulum-v5_4/run_4_data.csv,.eval/ppo/InvertedDoublePendulum-v5_4
ppo,InvertedDoublePendulum-v5,5,129.7393343448639,inf,197.84337727707864,283.99796451287176,.eval/ppo/InvertedDoublePendulum-v5_5/run_5_data.csv,.eval/ppo/InvertedDoublePendulum-v5_5
ppo,InvertedDoublePendulum-v5,6,129.95246529579163,inf,195.91917794650388,304.87921874524267,.eval/ppo/InvertedDoublePendulum-v5_6/run_6_data.csv,.eval/ppo/InvertedDoublePendulum-v5_6
ppo,InvertedDoublePendulum-v5,7,129.2255711555481,inf,200.75873764412094,299.47841805992846,.eval/ppo/InvertedDoublePendulum-v5_7/run_7_data.csv,.eval/ppo/InvertedDoublePendulum-v5_7
ppo,InvertedDoublePendulum-v5,8,128.28554964065552,inf,191.27045560570917,354.86469325826533,.eval/ppo/InvertedDoublePendulum-v5_8/run_8_data.csv,.eval/ppo/InvertedDoublePendulum-v5_8
ppo,InvertedDoublePendulum-v5,9,131.36398100852966,inf,199.80268665613798,331.3846819929129,.eval/ppo/InvertedDoublePendulum-v5_9/run_9_data.csv,.eval/ppo/InvertedDoublePendulum-v5_9
